ORGID,ORGNAME,dianLevel,sales,DRUGSTORE_ID3,NODE_NAME3,address,Longitude,Latitude,isYibao,fraction,population,ranking,level,id
DM0470260,北京壹壹壹商业连锁有限公司中山南大街分店,C,52691.344,W708766,北京壹壹壹商业连锁有限公司,北京市顺义区仁和镇中山南街8号1幢一层,116.651403,40.134834,False,7.237790016980053,84031,,4,400
DM0501594,北京百世德大药房有限公司石榴园店,C,,C700792,北京海王星辰药房有限公司（总部）,百世德大药房(石榴园店),116.420659,39.849377,False,19.08731211778772,320078,,2,401
DM0578062,北京百世德大药房有限公司安苑路店,C,,C700792,北京海王星辰药房有限公司（总部）,百世德大药房(安苑路店),116.416044,39.983521,False,13.56270293962425,227435,,3,402
W704279,北京同成药店有限公司,C,15366.814,,,北京市西城区南礼士路56号9号楼102室,116.355043,39.912364,False,36.72559105053187,604967,,1,403
W705485,北京护生堂医药科技有限公司,C,22190.364,,,北京市朝阳区北苑路4号,116.418735,40.030821,False,9.692355662630193,146807,,3,404
W705513,北京厚德泰康医药有限责任公司,C,14540.369,,,北京市房山区长阳镇祥云街10号院6号楼1层103,116.208972,39.753262,False,3.126710139758198,42128,,4,405
W705529,北京三兴堂医药有限公司,C,3703.773,,,北京市昌平区昌平镇商业街56号,116.230272,40.215285,False,11.540760239887392,190904,,3,406
W705551,北京盛年堂医药有限公司,C,6659.457,,,北京市门头沟区冯村嘉园一区2号楼2单元102室,116.110918,39.909411,False,6.515913662590818,104547,,4,407
W705554,北京康寿安燕北园大药房有限责任公司,C,6516.139,,,北京市海淀区骚子营北京大学燕北园三区301楼东侧平房,116.305469,39.989481,False,16.494859246897594,271987,,3,408
W705561,北京华辰一生十里河医药有限公司,C,2279.666,,,北京市朝阳区十八里店乡十里河村饮马井120号,116.452438,39.867591,False,17.086764848425556,284915,,2,409
W705580,北京德良方医药有限责任公司,C,3485.435,,,北京市通州区怡乐北街甲80号18号楼1层,116.642337,39.888076,False,12.161380318409993,201466,,3,410
W705582,北京幸福博信大药房有限责任公司,C,1050.987,,,北京市房山区西潞街道北潞馨家园7号楼1-3-6,116.124493,39.737407,False,8.893044620726355,148384,,3,411
W705609,北京康利友利民医药有限公司,C,10365.686,,,北京市石景山区双峪路35号爱玛裕家居购物广场D006号,116.11831,39.939035,False,8.923100673348745,142287,,3,412
W708688,北京益顺堂药房有限公司,C,3952.601,,,益顺堂药房,116.304625,39.665082,True,2.1790058307246514,33739,,4,413
W708796,北京明医堂大药房有限公司,C,40328.596,,,明医堂大药房,116.58146,39.735842,False,3.0280319524598287,22198,,4,414
W708797,北京乐普护生堂网络科技有限公司,C,41457.723,,,北京市昌平区超前路37号2幢（7-1）113,116.255721,40.205927,False,10.137049069977706,140610,,3,415
C700538,北京康寿安医药销售有限责任公司,C,0,,,北京市海淀区香山路88号,116.263818,40.005518,False,7.416356821902124,124366,,4,416
D017394,北京市昌平回春堂药店,B,8445.086,,,北京市昌平区城区镇鼓楼东街50号,116.235342,40.224244,False,12.554944580830316,204551,,3,417
D017403,北京丽晶长椿大药房有限责任公司,B,6762.349,,,北京市西城区长椿街东里西口南侧,116.364226,39.898317,False,26.795469639248065,444545,,1,418
D017406,北京天康泰药店,B,4760.394,,,北京市海淀区西八里庄北里小区54号楼一层,116.292084,39.927352,False,25.798834848815133,429251,,2,419
D017429,北京九九康医药有限责任公司,C,2223.758,,,北京市丰台区和义西里2区32号楼7号底商,116.399693,39.813824,False,8.954890536216753,148590,,3,420
D017450,北京安泽大药房有限责任公司,C,6292.63,,,北京市朝阳区西大望路26号1号楼1层,116.477089,39.890695,False,20.220844563724356,334627,,2,421
D017514,北京京源仁康大药房有限责任公司,B,5738.722,,,北京市石景山区七星园11楼前平房第1间,116.214062,39.898211,False,12.224462158951054,200927,,3,422
D017534,北京三九朝阳医药有限公司,A,21883.772,,,北京市朝阳区新街大院甲8号,116.468446,39.916568,True,15.816859799270835,249727,,3,423
D017547,北京康泰民生堂大药房,B,5303.793,,,北京市朝阳区和平街十一区9号楼一层,116.424339,39.968006,False,21.493076275931443,356662,,2,424
D017576,北京六合堂药店,B,6739.575,,,北京市东城区西革新里甲2号,116.398008,39.865008,True,17.88016151872922,295059,,2,425
D017582,北京生命之树药店,C,8374.666,,,北京市朝阳区小营路12号亚运花园,116.425278,39.994461,False,15.91260407521384,260906,,3,426
D017586,北京鑫达康药店,C,1535.018,,,顺义区新顺北大街路西,116.651507,40.130814,False,5.075917128821001,84031,,4,427
D017595,北京嘉圣雄大药房,C,10020.642,,,嘉圣雄大药房,116.265808,40.051,False,7.156671182379511,112910,,4,428
D017643,北京林生堂医药有限公司,B,58492.763,,,北京市通州区通广嘉园小区123号楼9-10号,116.62897,39.890486,False,12.19595849133446,163064,,3,429
D036264,北京医保全新大药房有限责任公司仙英店,B,5809.201,C700296,北京医保全新大药房有限责任公司,医保全新大药房(仙英店),116.280257,39.953039,False,16.973298331391376,280511,,2,430
D036286,北京国大药房连锁有限公司东方四环连锁店,B,15336.911,W219036,北京国大药房连锁有限公司,北京市朝阳区南磨房乡楼梓庄世纪东方嘉园二区4栋4-10,116.495698,39.87412,True,16.035264394013584,258029,,3,431
D036287,北京国大药房连锁有限公司胜古苑连锁店,B,17046.348,W219036,北京国大药房连锁有限公司,北京市朝阳区安外胜古西庄48号3号楼E座,116.41226,39.970095,False,18.378759479347263,296116,,2,432
D036489,北京健友康大药店有限责任公司南皋店,C,0,,,北京市朝阳区南皋乡南皋村,116.518597,40.002234,False,4.922789765730523,82551,,4,433
D036499,北京嘉事堂药业股份有限公司北京半壁店药店,B,20640.818,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(半壁店药店),116.206882,39.980518,False,5.334525288006923,74828,,4,434
D036502,北京嘉事堂药业股份有限公司北京知春里药店,B,13766.686,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(知春里药店),116.206882,39.980518,False,5.044023589342587,74828,,4,435
D036508,北京嘉事堂药业股份有限公司东辛店药店,B,6519.636,W703139,北京嘉事堂连锁药店有限责任公司,嘉事堂药业(东辛店药店),116.206882,39.980518,False,4.73776232824004,74828,,4,436
D036513,北京金象大药房医药连锁有限责任公司大山子怡信金象大药房,B,17177.145,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(大山子怡信金象大药房),116.489386,39.987255,False,14.250207432439403,226791,,3,437
D036517,北京金象大药房医药连锁有限责任公司老君堂金象大药房,C,773.109,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(老君堂金象大药房),116.367551,39.941209,False,34.78923358622071,582838,,1,438
D036521,北京金象大药房医药连锁有限责任公司亚运村金象大药房,B,5828.812,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(亚运村金象大药房),116.402885,39.991497,False,17.291734129108693,285837,,2,439
D036529,北京金象大药房医药连锁有限责任公司垡头金象大药房,B,10290.725,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(垡头金象大药房),116.367551,39.941209,False,35.19144925726614,582838,,1,440
D036545,北京金象大药房医药连锁有限责任公司东坝健丰金象大药房,B,0,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(东坝健丰金象大药房),116.367551,39.941209,False,34.75656190087154,582838,,1,441
D036552,北京双树金象大药房有限责任公司,C,4459.325,W219032,北京金象大药房医药连锁有限责任公司,北京市朝阳区黑庄户乡双树北队245号,116.596663,39.853323,False,4.523793627740798,72700,,4,442
D036574,北京永安堂医药连锁有限责任公司北京站北口药店,A,14239.713,W701458,北京亚泰永安医药股份有限公司,北京市东城区朝阳门内南小街22号楼首层7号,116.427199,39.912501,False,29.832472518105074,490174,,1,443
D036594,北京同仁堂北苑双营药店有限责任公司,C,18075.985,W701927,北京同仁堂商业投资集团有限公司,北京市朝阳区双营路11号院4号楼1层4-3,116.418745,40.037817,False,11.490555197880775,179877,,3,444
D036610,北京同仁堂连锁药店有限责任公司三里河万方药店,B,19978.911,W701927,北京同仁堂商业投资集团有限公司,北京市西城区月坛南街30号一层,116.340929,39.913668,True,38.277514570802616,627723,,1,445
D036613,北京同仁堂连锁药店有限责任公司梨园街分店,A,6809.387,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(梨园街分店),116.366202,39.939669,False,35.04432746754423,582838,,1,446
D036618,北京国大药房连锁有限公司南线阁连锁店,B,19052.614,W219036,北京国大药房连锁有限公司,北京市西城区枣林北里2号楼一层,116.365868,39.912289,True,32.6564523473193,534119,,1,447
D036645,仁和药房网（北京）医药科技有限公司第十一药房,B,50199.779,W219051,仁和药房网（北京）医药科技有限公司,北京市朝阳区广渠路28号珠江华景家园15号楼125A,116.480112,39.890069,False,22.076366303488463,334627,,2,448
D036653,北京盛仁堂医药有限公司第三分店,A,7230.383,W219976,北京盛仁堂医药有限公司,北京市通州区于家务回族乡渠头商业街,116.698589,39.718865,True,0.8107703540898781,8472,,4,449
D036677,北京同仁堂连锁药店有限责任公司大兴药店,B,7370.067,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(大兴药店),116.366202,39.939669,False,35.068021876148414,582838,,1,450
D036707,北京国大药房连锁有限公司丰益桥连锁店,B,20282.442,W219036,北京国大药房连锁有限公司,北京市丰台区丰管路甲52号1号楼1层103号,116.301554,39.857771,False,22.664087666583914,365684,,2,451
D036711,仁和药房网（北京）医药科技有限公司第十二药房,B,64562.031,W219051,仁和药房网（北京）医药科技有限公司,北京市东城区东直门外小街10号,116.4448,39.943893,True,24.71848267803495,368755,,2,452
D036719,北京同仁堂连锁药店有限责任公司通州药店,A,11359.186,W701927,北京同仁堂商业投资集团有限公司,北京市通州区新华东街250号,116.663389,39.908151,True,11.860522074838359,190841,,3,453
D036739,仁和药房网（北京）医药科技有限公司第三十四药房,B,48546.565,W219051,仁和药房网（北京）医药科技有限公司,北京市朝阳区定福庄西街16号楼底商,116.550802,39.911758,False,13.660282169365823,194668,,3,454
D037440,北京盛仁堂医药有限公司康健绿舟店,A,23392.393,W219976,北京盛仁堂医药有限公司,盛仁堂(康健绿舟店),116.71722,40.040449,True,1.8501476554297183,14448,,4,455
D037442,北京同仁堂连锁药店有限责任公司长桥园药店,A,4194.35,W701927,北京同仁堂商业投资集团有限公司,北京市通州区长桥园9号楼,116.625609,39.90713,True,10.361490894067456,170781,,3,456
D037446,北京金象大药房医药连锁有限责任公司永兴康金象大药房,B,8036.086,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(永兴康金象大药房),116.65131,40.11503,False,6.065418005633365,96017,,4,457
D037643,北京国大药房连锁有限公司金沟河连锁店,B,18717.766,W219036,北京国大药房连锁有限公司,北京市海淀区金沟河路10号院1号楼一层,116.261056,39.917463,True,20.713551512417027,334084,,2,458
D037645,北京国大药房连锁有限公司宏嘉丽苑连锁店,B,11449.495,W219036,北京国大药房连锁有限公司,北京市海淀区罗庄宏嘉丽苑第三幢首层08号,116.349489,39.973166,True,33.75459535561386,557922,,1,459
D037678,北京永安堂医药连锁有限责任公司鼓楼药店,C,9694.298,W701458,北京亚泰永安医药股份有限公司,北京市东城区鼓楼东大街301号,116.397214,39.940904,False,35.32302016033546,585467,,1,460
D037719,北京同仁堂连锁药店有限责任公司西站药店,A,12299.015,W701927,北京同仁堂商业投资集团有限公司,北京市海淀区羊坊店路17号平房,116.320821,39.898607,True,21.171788612439226,346317,,2,461
D037758,北京金象大药房医药连锁有限责任公司工大金象大药房,B,1324.529,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(工大金象大药房),116.367551,39.941209,False,34.81253666603901,582838,,1,462
D037763,北京永安堂医药连锁有限责任公司东四药店,A,9248.73,W701458,北京亚泰永安医药股份有限公司,北京市东城区东四南大街57号,116.417478,39.921439,False,26.8997095523231,444531,,1,463
D037769,北京金象大药房医药连锁有限责任公司华堂金象大药房,A,18103.568,W219032,北京金象大药房医药连锁有限责任公司,金象大药房医药连锁(华堂金象大药房),116.367551,39.941209,False,35.52162100300768,582838,,1,464
D037832,仁和药房网（北京）医药科技有限公司第十三药房,B,46820.573,W219051,仁和药房网（北京）医药科技有限公司,北京市通州区新华联家园小区8号楼312号,116.641146,39.89181,True,13.227633371846867,188636,,3,465
D037845,北京同仁堂连锁药店有限责任公司九棵树分店,A,11588.658,W701927,北京同仁堂商业投资集团有限公司,同仁堂连锁药店(九棵树分店),116.366202,39.939669,False,35.24630007206756,582838,,1,466
